<class 'str'>
<class 'int'>
list[str]
list[int]
<class 'datetime.datetime'>
<class 'datetime.datetime'>
SpecialTypus.DELAYED
SpecialTypus.DELAYED
         267973 function calls (258966 primitive calls) in 0.227 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    0.000    0.000 datetime.py:428(_check_time_fields)
       18    0.000    0.000    0.000    0.000 _compat.py:131(iteritems)
       18    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
       10    0.000    0.000    0.000    0.000 functools.py:65(wraps)
        3    0.000    0.000    0.000    0.000 {method 'replace' of 'code' objects}
        1    0.000    0.000    0.000    0.000 threading.py:943(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 _cmp.py:1(<module>)
      105    0.000    0.000    0.000    0.000 {method 'isascii' of 'str' objects}
        3    0.000    0.000    0.000    0.000 re.py:331(filter)
       94    0.000    0.000    0.000    0.000 ipaddress.py:576(__int__)
        1    0.000    0.000    0.000    0.000 coroutines.py:18(_is_debug_mode)
       28    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.000    0.000 enum.py:1002(unique)
        2    0.000    0.000    0.000    0.000 inspect.py:2496(__init__)
       35    0.000    0.000    0.000    0.000 datetime.py:383(_check_int_field)
        4    0.000    0.000    0.000    0.000 threading.py:82(RLock)
        1    0.000    0.000    0.000    0.000 _make.py:2870(<listcomp>)
        1    0.000    0.000    0.000    0.000 context.py:30(BaseContext)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
       52    0.000    0.000    0.000    0.000 abc.py:7(abstractmethod)
       41    0.000    0.000    0.000    0.000 _make.py:1855(<genexpr>)
        1    0.000    0.000    0.000    0.000 datetime.py:1245(time)
        1    0.000    0.000    0.000    0.000 socket.py:214(socket)
        1    0.000    0.000    0.000    0.000 typing.py:781(__repr__)
        2    0.000    0.000    0.000    0.000 datetime.py:823(__new__)
        1    0.000    0.000    0.000    0.000 __init__.py:553(__init__)
       36    0.000    0.000    0.000    0.000 _make.py:589(<genexpr>)
        1    0.000    0.000    0.000    0.000 filters.py:1(<module>)
        1    0.000    0.000    0.000    0.000 python.py:1079(NumPyLexer)
       33    0.000    0.000    0.000    0.000 inflect.py:92(enclose)
       24    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
        1    0.000    0.000    0.000    0.000 _bootlocale.py:11(getpreferredencoding)
        1    0.000    0.000    0.000    0.000 process.py:393(__init__)
       16    0.000    0.000    0.000    0.000 checker.py:76(is_hashable)
        2    0.000    0.000    0.000    0.000 _make.py:519(<setcomp>)
        1    0.000    0.000    0.000    0.000 validators.py:26(_InstanceOfValidator)
       96    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
        1    0.000    0.000    0.000    0.000 parser.py:112(parse_key)
       86    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
        1    0.000    0.000    0.000    0.000 os.py:771(getenv)
        4    0.000    0.000    0.000    0.000 typing.py:953(__hash__)
        4    0.000    0.000    0.000    0.000 sre_parse.py:258(getwhile)
        2    0.000    0.000    0.000    0.000 inspect.py:494(unwrap)
        2    0.000    0.000    0.000    0.000 inspect.py:2779(__init__)
       15    0.000    0.000    0.000    0.000 ssl.py:965(_sslcopydoc)
       44    0.000    0.000    0.000    0.000 _make.py:1631(<genexpr>)
        1    0.000    0.000    0.000    0.000 deprecation.py:117(_wrapper)
        2    0.000    0.000    0.000    0.000 pathlib.py:237(_ext_to_normal)
        1    0.000    0.000    0.000    0.000 threading.py:784(Thread)
        2    0.000    0.000    0.000    0.000 main.py:230(<genexpr>)
        1    0.000    0.000    0.000    0.000 _make.py:2965(_AndValidator)
        1    0.000    0.000    0.000    0.000 _version_info.py:37(_from_version_string)
        1    0.000    0.000    0.000    0.000 conversion.py:220(<listcomp>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1452(IPv4Network)
        1    0.000    0.000    0.000    0.000 datetime.py:1594(datetime)
        1    0.000    0.000    0.000    0.000 pickle.py:407(_Pickler)
       12    0.000    0.000    0.000    0.000 _make.py:469(_collect_base_attrs_broken)
       48    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
       14    0.000    0.000    0.000    0.000 enum.py:443(__members__)
       11    0.000    0.000    0.000    0.000 pathlib.py:1001(is_absolute)
       25    0.000    0.000    0.000    0.000 ipaddress.py:433(_ip_int_from_prefix)
        4    0.000    0.000    0.000    0.000 __init__.py:218(_acquireLock)
        3    0.000    0.000    0.000    0.000 codecs.py:309(__init__)
        1    0.000    0.000    0.000    0.000 validators.py:142(_ProvidesValidator)
        3    0.000    0.000    0.000    0.000 sre_parse.py:1054(expand_template)
       62    0.000    0.000    0.000    0.000 {method 'casefold' of 'str' objects}
        1    0.000    0.000    0.000    0.000 pathlib.py:1066(Path)
        1    0.000    0.000    0.000    0.000 subprocess.py:700(Popen)
        1    0.000    0.000    0.000    0.000 validators.py:218(_InValidator)
        4    0.000    0.000    0.000    0.000 {built-in method nt._getfullpathname}
       16    0.000    0.000    0.000    0.000 typing.py:335(__repr__)
        1    0.000    0.000    0.000    0.000 threading.py:374(notify_all)
        1    0.000    0.000    0.000    0.000 threading.py:521(__init__)
        1    0.000    0.000    0.000    0.000 validators.py:184(_OptionalValidator)
        1    0.000    0.000    0.000    0.000 selector_events.py:757(_SelectorSocketTransport)
       12    0.000    0.000    0.000    0.000 _make.py:2093(_assign)
       14    0.000    0.000    0.000    0.000 _make.py:1727(<listcomp>)
        1    0.000    0.000    0.000    0.000 python.py:753(Python2TracebackLexer)
        2    0.000    0.000    0.000    0.000 weakref.py:290(update)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1568(_BaseV6)
        1    0.000    0.000    0.000    0.000 process.py:71(BaseProcess)
        7    0.000    0.000    0.000    0.000 fractions.py:276(_operator_fallbacks)
       20    0.000    0.000    0.000    0.000 converters.py:97(default_if_none_converter)
        1    0.000    0.000    0.000    0.000 uuid.py:84(UUID)
       60    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.LoadLibrary}
       42    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
        2    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
        8    0.000    0.000    0.000    0.000 enum.py:434(__iter__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2085(IPv6Interface)
        1    0.000    0.000    0.000    0.000 futures.py:29(Future)
        1    0.000    0.000    0.000    0.000 formatter.py:65(__init__)
        1    0.000    0.000    0.000    0.000 _multidict_base.py:8(_abc_keysview_register)
        1    0.000    0.000    0.000    0.000 _multidict_base.py:1(<module>)
        2    0.000    0.000    0.000    0.000 variables.py:72(parse_variables)
        1    0.000    0.000    0.000    0.000 selector_events.py:48(BaseSelectorEventLoop)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
       12    0.000    0.000    0.000    0.000 _make.py:1009(add_setattr)
       11    0.000    0.000    0.000    0.000 executing.py:523(<genexpr>)
        1    0.000    0.000    0.000    0.000 _multidict_base.py:12(_abc_valuesview_register)
        1    0.000    0.000    0.000    0.000 ssl.py:812(SSLObject)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
        2    0.000    0.000    0.000    0.000 spec_data.py:74(_handle_default)
        2    0.000    0.000    0.000    0.000 threading.py:1383(_register_atexit)
        1    0.000    0.000    0.000    0.000 spec_data.py:46(__init__)
        1    0.000    0.000    0.000    0.000 contextlib.py:261(helper)
        1    0.000    0.000    0.000    0.000 __init__.py:838(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 statistics.py:904(NormalDist)
        1    0.000    0.000    0.000    0.000 __init__.py:1749(__init__)
        3    0.000    0.000    0.000    0.000 pathlib.py:725(_format_parsed_parts)
        3    0.000    0.000    0.000    0.000 pathlib.py:752(__fspath__)
       15    0.000    0.000    0.000    0.000 _url.py:36(__init__)
        1    0.000    0.000    0.000    0.000 zipfile.py:1180(ZipFile)
       12    0.000    0.000    0.000    0.000 _make.py:571(<setcomp>)
        1    0.000    0.000    0.000    0.000 platform.py:780(uname_result)
        1    0.000    0.000    0.000    0.000 conversion_data.py:19(<setcomp>)
        2    0.000    0.000    0.000    0.000 typing.py:168(_type_repr)
        1    0.000    0.000    0.000    0.000 datetime.py:793(date)
        1    0.000    0.000    0.000    0.000 variables.py:31(Literal)
        2    0.000    0.000    0.000    0.000 weakref.py:368(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:424(validate)
       43    0.000    0.000    0.000    0.000 _compat_pickle.py:165(<genexpr>)
       36    0.000    0.000    0.000    0.000 _make.py:692(<genexpr>)
        1    0.000    0.000    0.000    0.000 inflect.py:224(<dictcomp>)
        1    0.000    0.000    0.000    0.000 sslproto.py:283(_SSLProtocolTransport)
       32    0.000    0.000    0.000    0.000 _collections_abc.py:409(__subclasshook__)
        8    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
       12    0.000    0.000    0.000    0.000 _make.py:1077(_determine_attrs_eq_order)
        9    0.000    0.000    0.000    0.000 _make.py:1592(_has_frozen_base_class)
        1    0.000    0.000    0.000    0.000 inflect.py:2001(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _locale._getdefaultlocale}
        2    0.000    0.000    0.000    0.000 {built-in method _sqlite3.register_adapter}
        2    0.000    0.000    0.000    0.000 pathlib.py:227(_split_extended_path)
       11    0.000    0.000    0.000    0.000 _make.py:1779(<listcomp>)
        1    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        1    0.000    0.000    0.000    0.000 datetime.py:473(timedelta)
        1    0.000    0.000    0.000    0.000 selectors.py:81(BaseSelector)
       18    0.000    0.000    0.000    0.000 lexer.py:405(__init__)
        1    0.000    0.000    0.000    0.000 unistring.py:1(<module>)
       18    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        1    0.000    0.000    0.000    0.000 threading.py:228(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:886(createLock)
        1    0.000    0.000    0.000    0.000 windows_events.py:241(PipeServer)
       25    0.000    0.000    0.000    0.000 ipaddress.py:417(_check_int_address)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1385(IPv4Interface)
       25    0.000    0.000    0.000    0.000 _make.py:1994(_is_slot_attr)
       18    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 _collections_abc.py:767(__contains__)
        1    0.000    0.000    0.000    0.000 __init__.py:1260(Manager)
        1    0.000    0.000    0.000    0.000 __init__.py:1760(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 bz2.py:27(BZ2File)
        1    0.000    0.000    0.000    0.000 tempfile.py:623(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 _config.py:1(<module>)
       13    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 thread.py:112(ThreadPoolExecutor)
       12    0.000    0.000    0.000    0.000 {built-in method builtins.round}
       28    0.000    0.000    0.000    0.000 typing.py:200(<listcomp>)
        1    0.000    0.000    0.000    0.000 main.py:266(_is_interactive)
        1    0.000    0.000    0.000    0.000 connection.py:119(_ConnectionBase)
        9    0.000    0.000    0.000    0.000 _make.py:836(<listcomp>)
        9    0.000    0.000    0.000    0.000 _make.py:2074(_setattr)
        8    0.000    0.000    0.000    0.000 conversion.py:39(_get_default_aliases)
        8    0.000    0.000    0.000    0.000 __init__.py:22(<genexpr>)
       26    0.000    0.000    0.000    0.000 {method 'removesuffix' of 'str' objects}
        6    0.000    0.000    0.000    0.000 __init__.py:193(_checkLevel)
        1    0.000    0.000    0.000    0.000 windows_events.py:405(IocpProactor)
        1    0.000    0.000    0.000    0.000 _compat.py:209(set_closure_cell)
       12    0.000    0.000    0.000    0.000 _make.py:574(<listcomp>)
        9    0.000    0.000    0.000    0.000 _make.py:826(<listcomp>)
       26    0.000    0.000    0.000    0.000 _make.py:904(<genexpr>)
        5    0.000    0.000    0.000    0.000 validators.py:281(is_callable)
        7    0.000    0.000    0.000    0.000 <attrs generated init gidapptools.general_helper.conversion.TimeUnit>:1(__init__)
        4    0.000    0.000    0.000    0.000 __init__.py:227(_releaseLock)
        1    0.000    0.000    0.000    0.000 __init__.py:848(Handler)
        1    0.000    0.000    0.000    0.000 dict_helper.py:116(__init__)
        1    0.000    0.000    0.000    0.000 socket.py:661(SocketIO)
       10    0.000    0.000    0.000    0.000 conversion_table.py:117(<listcomp>)
        3    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 contextlib.py:86(__init__)
        1    0.000    0.000    0.000    0.000 windows_utils.py:81(PipeHandle)
       32    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        8    0.000    0.000    0.000    0.000 typing.py:561(__eq__)
        1    0.000    0.000    0.000    0.000 intranges.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        2    0.000    0.000    0.000    0.000 converters.py:62(default_if_none)
        4    0.000    0.000    0.000    0.000 util.py:48(get_bool_opt)
       11    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       26    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 pathlib.py:136(<setcomp>)
       32    0.000    0.000    0.000    0.000 signal.py:17(<lambda>)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:10(BaseSubprocessTransport)
       17    0.000    0.000    0.000    0.000 _make.py:555(<lambda>)
        1    0.000    0.000    0.000    0.000 conversion.py:102(FileSizeReference)
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:782(is_package)
        5    0.000    0.000    0.000    0.000 __init__.py:771(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
       15    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        4    0.000    0.000    0.000    0.000 selectors.py:584(_can_use)
        1    0.000    0.000    0.000    0.000 queues.py:35(Queue)
       14    0.000    0.000    0.000    0.000 _make.py:1704(_make_ne)
        1    0.000    0.000    0.000    0.000 winterm.py:22(WinTerm)
        2    0.000    0.000    0.000    0.000 spec_data.py:59(_get_handler_direct)
        1    0.000    0.000    0.000    0.000 ipaddress.py:385(_IPAddressBase)
        1    0.000    0.000    0.000    0.000 tasks.py:98(Task)
        1    0.000    0.000    0.000    0.000 process.py:572(ProcessPoolExecutor)
        1    0.000    0.000    0.000    0.000 icecream.py:163(IceCreamDebugger)
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        2    0.000    0.000    0.000    0.000 _collections_abc.py:78(_check_methods)
        1    0.000    0.000    0.000    0.000 threading.py:351(notify)
        1    0.000    0.000    0.000    0.000 queue.py:28(Queue)
        1    0.000    0.000    0.000    0.000 queues.py:21(Queue)
        1    0.000    0.000    0.000    0.000 proactor_events.py:619(BaseProactorEventLoop)
        1    0.000    0.000    0.000    0.000 shelve.py:77(Shelf)
        7    0.000    0.000    0.000    0.000 conversion.py:58(__lt__)
        1    0.000    0.000    0.000    0.000 ntpath.py:44(normcase)
        1    0.000    0.000    0.000    0.000 threading.py:768(_maintain_shutdown_locks)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1127(_BaseV4)
        1    0.000    0.000    0.000    0.000 __init__.py:1265(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1389(Logger)
        2    0.000    0.000    0.000    0.000 parser.py:52(start)
        8    0.000    0.000    0.000    0.000 typing.py:947(__eq__)
        2    0.000    0.000    0.000    0.000 enum.py:740(__str__)
        1    0.000    0.000    0.000    0.000 traceback.py:227(FrameSummary)
        1    0.000    0.000    0.000    0.000 parser.py:81(get_marked)
        1    0.000    0.000    0.000    0.000 coroutines.py:36(CoroWrapper)
       10    0.000    0.000    0.000    0.000 __future__.py:83(__init__)
        1    0.000    0.000    0.000    0.000 _extension.py:1(<module>)
       20    0.000    0.000    0.000    0.000 enum.py:1040(<lambda>)
        1    0.000    0.000    0.000    0.000 proactor_events.py:593(_ProactorSocketTransport)
        1    0.000    0.000    0.000    0.000 dispatch_table.py:77(dispatch_mark)
        1    0.000    0.000    0.000    0.000 conversion.py:119(<dictcomp>)
       11    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        7    0.000    0.000    0.000    0.000 functools.py:940(__set_name__)
        1    0.000    0.000    0.000    0.000 enum.py:57(_make_class_unpicklable)
        1    0.000    0.000    0.000    0.000 _base.py:314(Future)
        1    0.000    0.000    0.000    0.000 inflect.py:1057(<listcomp>)
        6    0.000    0.000    0.000    0.000 general.py:76(defaultable_list_pop)
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 os.py:1073(__subclasshook__)
        1    0.000    0.000    0.000    0.000 threading.py:589(Barrier)
       16    0.000    0.000    0.000    0.000 dict_helper.py:241(case_insensitive)
        1    0.000    0.000    0.000    0.000 streams.py:203(StreamReaderProtocol)
        3    0.000    0.000    0.000    0.000 _make.py:2220(fmt_setter)
        1    0.000    0.000    0.000    0.000 :1(_AttributesAttributes)
        2    0.000    0.000    0.000    0.000 validators.py:200(optional)
        1    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 _collections_abc.py:262(__subclasshook__)
        4    0.000    0.000    0.000    0.000 inspect.py:2828(<genexpr>)
        1    0.000    0.000    0.000    0.000 parse.py:359(_fix_result_transcoding)
        3    0.000    0.000    0.000    0.000 datetime.py:45(_days_before_year)
        1    0.000    0.000    0.000    0.000 subprocess.py:108(CalledProcessError)
        1    0.000    0.000    0.000    0.000 parser.py:47(Position)
        1    0.000    0.000    0.000    0.000 base_events.py:273(Server)
       30    0.000    0.000    0.000    0.000 lexer.py:255(__repr__)
        1    0.000    0.000    0.000    0.000 _abc.py:33(MutableMultiMapping)
        1    0.000    0.000    0.000    0.000 events.py:98(TimerHandle)
        1    0.000    0.000    0.000    0.000 sslproto.py:35(_SSLPipe)
        1    0.000    0.000    0.000    0.000 zipfile.py:773(ZipExtFile)
        4    0.000    0.000    0.000    0.000 inflect.py:1466(<genexpr>)
        2    0.000    0.000    0.000    0.000 {built-in method atexit.register}
       17    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
        1    0.000    0.000    0.000    0.000 _collections_abc.py:775(keys)
        2    0.000    0.000    0.000    0.000 typing.py:247(_flatten_literal_params)
        1    0.000    0.000    0.000    0.000 pathlib.py:137(<setcomp>)
        1    0.000    0.000    0.000    0.000 parse.py:147(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 _abc.py:23(MultiMapping)
        1    0.000    0.000    0.000    0.000 proactor_events.py:46(_ProactorBasePipeTransport)
        7    0.000    0.000    0.000    0.000 reduction.py:43(register)
        1    0.000    0.000    0.000    0.000 reduction.py:33(ForkingPickler)
        1    0.000    0.000    0.000    0.000 conversion.py:99(<setcomp>)
        2    0.000    0.000    0.000    0.000 icecream.py:44(decorator)
       24    0.000    0.000    0.000    0.000 lexer.py:269(__init__)
        3    0.000    0.000    0.000    0.000 codecs.py:260(__init__)
       12    0.000    0.000    0.000    0.000 typing.py:942(<genexpr>)
        3    0.000    0.000    0.000    0.000 sre_parse.py:288(seek)
        3    0.000    0.000    0.000    0.000 datetime.py:2236(_create)
        1    0.000    0.000    0.000    0.000 string.py:57(Template)
        1    0.000    0.000    0.000    0.000 main.py:34(__init__)
        1    0.000    0.000    0.000    0.000 base_events.py:205(_SendfileFallbackProtocol)
        1    0.000    0.000    0.000    0.000 selector_events.py:613(_SelectorTransport)
        1    0.000    0.000    0.000    0.000 zipfile.py:2227(Path)
        1    0.000    0.000    0.000    0.000 :1(VersionInfoAttributes)
        1    0.000    0.000    0.000    0.000 ansitowin32.py:16(StreamWrapper)
        1    0.000    0.000    0.000    0.000 plugin.py:1(<module>)
        1    0.000    0.000    0.000    0.000 terminal256.py:100(Terminal256Formatter)
        1    0.000    0.000    0.000    0.000 conversion_data.py:21(<setcomp>)
        7    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        2    0.000    0.000    0.000    0.000 spec_data.py:67(<listcomp>)
        1    0.000    0.000    0.000    0.000 threading.py:256(__enter__)
        1    0.000    0.000    0.000    0.000 __init__.py:508(Formatter)
        1    0.000    0.000    0.000    0.000 streams.py:390(StreamReader)
        1    0.000    0.000    0.000    0.000 dbapi2.py:50(<listcomp>)
        1    0.000    0.000    0.000    0.000 zipfile.py:317(ZipInfo)
        1    0.000    0.000    0.000    0.000 errors.py:93(KeyPathError)
       12    0.000    0.000    0.000    0.000 _make.py:690(<genexpr>)
        1    0.000    0.000    0.000    0.000 _make.py:2473(Attribute)
        1    0.000    0.000    0.000    0.000 :1(EntryTypusAttributes)
        1    0.000    0.000    0.000    0.000 winterm.py:39(set_attrs)
        1    0.000    0.000    0.000    0.000 :1(TimeUnitAttributes)
        8    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        6    0.000    0.000    0.000    0.000 typing.py:941(_value_and_type_iter)
        4    0.000    0.000    0.000    0.000 inspect.py:159(isfunction)
       20    0.000    0.000    0.000    0.000 inspect.py:367(<lambda>)
        1    0.000    0.000    0.000    0.000 pathlib.py:295(_PosixFlavour)
        1    0.000    0.000    0.000    0.000 __init__.py:2162(NullHandler)
        1    0.000    0.000    0.000    0.000 random.py:217(__init_subclass__)
        3    0.000    0.000    0.000    0.000 parser.py:75(has_next)
        1    0.000    0.000    0.000    0.000 exceptions.py:29(IncompleteReadError)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        1    0.000    0.000    0.000    0.000 process.py:256(_ExecutorManagerThread)
        1    0.000    0.000    0.000    0.000 connection.py:353(Connection)
        1    0.000    0.000    0.000    0.000 connection.py:437(Listener)
        1    0.000    0.000    0.000    0.000 util.py:108(_platform_supports_abstract_sockets)
        1    0.000    0.000    0.000    0.000 util.py:182(Finalize)
        1    0.000    0.000    0.000    0.000 _make.py:72(__new__)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr._version_info.VersionInfo>:1(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:368(_FuncPtr)
       19    0.000    0.000    0.000    0.000 {method 'locked' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 typing.py:786(<listcomp>)
        1    0.000    0.000    0.000    0.000 encoder.py:104(__init__)
        1    0.000    0.000    0.000    0.000 subprocess.py:197(Handle)
        1    0.000    0.000    0.000    0.000 traceback.py:440(TracebackException)
        1    0.000    0.000    0.000    0.000 sslproto.py:403(SSLProtocol)
        1    0.000    0.000    0.000    0.000 locks.py:354(Semaphore)
        1    0.000    0.000    0.000    0.000 streams.py:310(StreamWriter)
        1    0.000    0.000    0.000    0.000 subprocess.py:116(Process)
        1    0.000    0.000    0.000    0.000 windows_events.py:189(_WaitHandleFuture)
        1    0.000    0.000    0.000    0.000 reduction.py:251(AbstractReducer)
        1    0.000    0.000    0.000    0.000 _make.py:636(_ClassBuilder)
        1    0.000    0.000    0.000    0.000 _make.py:2684(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:319(CDLL)
        9    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
       17    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_224}
        1    0.000    0.000    0.000    0.000 threading.py:216(Condition)
        1    0.000    0.000    0.000    0.000 string.py:159(Formatter)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
        8    0.000    0.000    0.000    0.000 dict_helper.py:198(_modify_value)
        1    0.000    0.000    0.000    0.000 queue.py:258(_PySimpleQueue)
        1    0.000    0.000    0.000    0.000 selectors.py:342(_PollLikeSelector)
        1    0.000    0.000    0.000    0.000 :1(_MatchesReValidatorAttributes)
        1    0.000    0.000    0.000    0.000 :1(_DeepMappingAttributes)
        1    0.000    0.000    0.000    0.000 sre_parse.py:978(addgroup)
        1    0.000    0.000    0.000    0.000 ipaddress.py:565(_BaseAddress)
        1    0.000    0.000    0.000    0.000 ssl.py:446(_ASN1Object)
        1    0.000    0.000    0.000    0.000 events.py:24(Handle)
        1    0.000    0.000    0.000    0.000 events.py:162(AbstractServer)
        1    0.000    0.000    0.000    0.000 subprocess.py:18(SubprocessStreamProtocol)
        1    0.000    0.000    0.000    0.000 windows_events.py:91(_BaseWaitHandleFuture)
        1    0.000    0.000    0.000    0.000 zipfile.py:2159(CompleteDirs)
        2    0.000    0.000    0.000    0.000 _make.py:2104(_assign_with_converter)
        8    0.000    0.000    0.000    0.000 conversion.py:25(short_name)
        8    0.000    0.000    0.000    0.000 conversion.py:29(long_name)
        5    0.000    0.000    0.000    0.000 __init__.py:438(__init__)
        1    0.000    0.000    0.000    0.000 lexer.py:48(Lexer)
       10    0.000    0.000    0.000    0.000 lexer.py:394(__init__)
        1    0.000    0.000    0.000    0.000 inflect.py:534(<listcomp>)
        2    0.000    0.000    0.000    0.000 ntpath.py:34(_get_bothseps)
        1    0.000    0.000    0.000    0.000 enum.py:774(__hash__)
        1    0.000    0.000    0.000    0.000 _weakrefset.py:86(add)
        1    0.000    0.000    0.000    0.000 threading.py:95(_RLock)
        4    0.000    0.000    0.000    0.000 _url.py:22(rewrite_module)
        1    0.000    0.000    0.000    0.000 traceback.py:318(StackSummary)
        1    0.000    0.000    0.000    0.000 tempfile.py:766(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 selectors.py:207(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 selectors.py:291(SelectSelector)
        1    0.000    0.000    0.000    0.000 proactor_events.py:321(_ProactorBaseWritePipeTransport)
        1    0.000    0.000    0.000    0.000 win32.py:21(CONSOLE_SCREEN_BUFFER_INFO)
        3    0.000    0.000    0.000    0.000 __init__.py:502(CFunctionType)
        1    0.000    0.000    0.000    0.000 token.py:12(_TokenType)
        8    0.000    0.000    0.000    0.000 {method 'start' of 're.Match' objects}
       10    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 decoder.py:254(JSONDecoder)
        1    0.000    0.000    0.000    0.000 _url.py:27(cached_property)
        1    0.000    0.000    0.000    0.000 subprocess.py:145(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 windows_events.py:43(_OverlappedFuture)
        1    0.000    0.000    0.000    0.000 timeit.py:83(Timer)
        1    0.000    0.000    0.000    0.000 process.py:391(_MainProcess)
        1    0.000    0.000    0.000    0.000 pickle.py:200(_Framer)
        1    0.000    0.000    0.000    0.000 queues.py:338(SimpleQueue)
        1    0.000    0.000    0.000    0.000 shelve.py:66(_ClosedDict)
        9    0.000    0.000    0.000    0.000 _make.py:831(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _make.py:2682(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:437(LibraryLoader)
        1    0.000    0.000    0.000    0.000 util.py:82(get_list_opt)
        1    0.000    0.000    0.000    0.000 lexer.py:414(RegexLexerMeta)
        4    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _sqlite3.register_converter}
        1    0.000    0.000    0.000    0.000 encoder.py:73(JSONEncoder)
        1    0.000    0.000    0.000    0.000 datetime.py:1214(IsoCalendarDate)
        1    0.000    0.000    0.000    0.000 threading.py:940(_set_native_id)
        2    0.000    0.000    0.000    0.000 __init__.py:1224(__init__)
